variable,coef,model
travel,-0.06776406461943517,Ridge
tre,-0.08633114599138729,Ridge
tree,0.01581253784923325,Ridge
trepadora,-0.16456248525984463,Ridge
tres,0.018425384563477636,Ridge
tresame,-0.13278640350119786,Ridge
tresamme,-0.27414570609946926,Ridge
treseme,-0.29372868377254907,Ridge
tresemm,-0.07345097826929882,Ridge
tresemme,0.0036407001751886958,Ridge
tressem,-0.02485696266497883,Ridge
tresseme,-0.050089466741914536,Ridge
tressemme,-0.22253475017802826,Ridge
tressime,0.016007617155043435,Ridge
tub,-0.12537551207682554,Ridge
tv,0.05788585957099907,Ridge
type,0.11593813745739469,Ridge
u00a0in,0.07753570890309368,Ridge
u00b4,-0.0933187751541842,Ridge
u00e9,0.0062567925097307756,Ridge
u00e9al,0.09282097880689004,Ridge
u00edvea,0.14969142006188157,Ridge
u2013,-0.018305000592133976,Ridge
u2018ruark,-0.03192819388569392,Ridge
u2019,-0.15373552759255413,Ridge
u2019n,0.11367250218898256,Ridge
u2019or,0.07310418464335988,Ridge
u2019s,0.008919348875605516,Ridge
ue,-0.13550313321817878,Ridge
ultimate,-0.017537802903252867,Ridge
unbranded,0.1567384845001226,Ridge
undercounter,-0.15275393676114415,Ridge
unit,-0.04485605456268385,Ridge
unknown,0.07039574316926184,Ridge
use,-0.400026959167153,Ridge
usually,-0.08449018570665508,Ridge
utensils,-0.03358119148798581,Ridge
valet,0.1151165791035836,Ridge
valley,0.018379575949528142,Ridge
variable,-0.06918565940328629,Ridge
varied,0.12649692623204742,Ridge
varies,-0.1388342313977314,Ridge
varieties,-0.06386743260661622,Ridge
variety,-0.2116414449730964,Ridge
various,-0.049830980170234934,Ridge
vary,-0.1358744145532664,Ridge
vegan,-0.37819337089592375,Ridge
vera,-0.012527927617542983,Ridge
verdi,0.10599626410572287,Ridge
video,-0.0007332252344008855,Ridge
volume,-0.062011539507299825,Ridge
voted,-0.012527927617542983,Ridge
waitros,0.31179534139987963,Ridge
waitrose,-0.1069883629163258,Ridge
walk,0.08908252489088395,Ridge
wardrobe,-0.013123992808038398,Ridge
wash,0.09171070545768265,Ridge
washer,-0.03071318585953313,Ridge
washes,0.12348697166254448,Ridge
waste,-0.031932910411081664,Ridge
water,0.03541764408232673,Ridge
waterfront,0.015527252141995414,Ridge
wella,0.24246604219490855,Ridge
whirlpool,-0.021585344834056833,Ridge
white,-0.04472277276046511,Ridge
wholefoods,-0.06487097880528145,Ridge
wifi,0.09492383147596652,Ridge
wii,-0.05115546090996087,Ridge
wilkins,0.004770553030988365,Ridge
window,0.17915616441902651,Ridge
wine,-0.03024833567960877,Ridge
wok,0.037204480687480904,Ridge
wonderboom,-0.20260865015862858,Ridge
woofer,0.1425255082279903,Ridge
work,-0.18689604879939697,Ridge
workspace,0.08741610843958253,Ridge
world,-0.07659965683977922,Ridge
www,-0.027581079241984517,Ridge
xbox,0.044698424509872985,Ridge
yamaha,0.007715650037772711,Ridge
yard,-0.11311932450107097,Ridge
year,-0.30755851970630005,Ridge
years,-0.004189809236130411,Ridge
yes,0.13684782864033182,Ridge
zanussi,-0.13880674872596818,Ridge
neighbourhood_cleansed_Barking and Dagenham,0.027003984427645383,Best_Ridge
neighbourhood_cleansed_Barnet,0.005943031141800903,Best_Ridge
neighbourhood_cleansed_Bexley,-0.007646551784980621,Best_Ridge
neighbourhood_cleansed_Brent,0.012166743102594524,Best_Ridge
neighbourhood_cleansed_Bromley,0.020056812940665775,Best_Ridge
neighbourhood_cleansed_Camden,0.033326468047460145,Best_Ridge
neighbourhood_cleansed_City of London,0.007349217421386566,Best_Ridge
neighbourhood_cleansed_Croydon,0.04163933425080603,Best_Ridge
neighbourhood_cleansed_Ealing,-0.003611069757470106,Best_Ridge
neighbourhood_cleansed_Enfield,0.00042269741067062845,Best_Ridge
neighbourhood_cleansed_Greenwich,0.015604148975023109,Best_Ridge
neighbourhood_cleansed_Hackney,-0.06964603096788964,Best_Ridge
neighbourhood_cleansed_Hammersmith and Fulham,-0.0005775354017451008,Best_Ridge
neighbourhood_cleansed_Haringey,-0.014534503467177351,Best_Ridge
neighbourhood_cleansed_Harrow,-0.03261957979629301,Best_Ridge
neighbourhood_cleansed_Havering,0.012869615957369946,Best_Ridge
neighbourhood_cleansed_Hillingdon,-0.0018364457908229643,Best_Ridge
neighbourhood_cleansed_Hounslow,0.025920945661113477,Best_Ridge
neighbourhood_cleansed_Islington,-0.027444491708626652,Best_Ridge
neighbourhood_cleansed_Kensington and Chelsea,0.029367894924069184,Best_Ridge
neighbourhood_cleansed_Kingston upon Thames,0.018354953250766394,Best_Ridge
neighbourhood_cleansed_Lambeth,-0.000803045597348221,Best_Ridge
neighbourhood_cleansed_Lewisham,-0.02761737727979875,Best_Ridge
neighbourhood_cleansed_Merton,-0.021469336422487415,Best_Ridge
neighbourhood_cleansed_Newham,0.02151521193889803,Best_Ridge
neighbourhood_cleansed_Redbridge,-0.002926685217340652,Best_Ridge
neighbourhood_cleansed_Richmond upon Thames,-0.02406806751834929,Best_Ridge
neighbourhood_cleansed_Southwark,-0.008259197168817857,Best_Ridge
neighbourhood_cleansed_Sutton,-0.018065885431198025,Best_Ridge
neighbourhood_cleansed_Tower Hamlets,-0.015046966634204465,Best_Ridge
neighbourhood_cleansed_Waltham Forest,-0.03187287553849985,Best_Ridge
neighbourhood_cleansed_Wandsworth,-0.029959939499786918,Best_Ridge
neighbourhood_cleansed_Westminster,0.06646452553268191,Best_Ridge
room_type_Entire home/apt,0.04991227530897312,Best_Ridge
room_type_Hotel room,-0.06934683517890781,Best_Ridge
room_type_Private room,0.009120343845786964,Best_Ridge
room_type_Shared room,0.010314216024446208,Best_Ridge
host_is_superhost_t,0.0766659885027684,Best_Ridge
instant_bookable_t,0.09216896406855361,Best_Ridge
name_sent,-0.01945494439861687,Best_Ridge
1,0.0,Best_Ridge
host_listings_count,0.029381723994788684,Best_Ridge
accommodates,0.036174620908788195,Best_Ridge
price,0.038836443851228364,Best_Ridge
minimum_nights,-0.019668267723199424,Best_Ridge
minimum_nights,-0.019668267723199424,Best_Ridge
number_of_reviews,0.3909628671905152,Best_Ridge
time_diff,0.10248585502129952,Best_Ridge
review_scores_rating,0.284530711487978,Best_Ridge
host_listings_count^2,0.03044432849923295,Best_Ridge
host_listings_count accommodates,-0.004721550422317613,Best_Ridge
host_listings_count price,-0.03398466925130717,Best_Ridge
host_listings_count minimum_nights,-0.0005144241421562318,Best_Ridge
host_listings_count minimum_nights,-0.0005144241421562318,Best_Ridge
host_listings_count number_of_reviews,0.006760668866820006,Best_Ridge
host_listings_count time_diff,-0.017341764070938067,Best_Ridge
host_listings_count review_scores_rating,-0.01253712793276842,Best_Ridge
accommodates^2,-0.004364878218433661,Best_Ridge
accommodates price,-0.012134903973871071,Best_Ridge
accommodates minimum_nights,0.001166736222520402,Best_Ridge
accommodates minimum_nights,0.001166736222520402,Best_Ridge
accommodates number_of_reviews,0.021136543955186604,Best_Ridge
accommodates time_diff,-0.032770572676994125,Best_Ridge
accommodates review_scores_rating,-0.0064432449088288836,Best_Ridge
price^2,-0.021503013106615457,Best_Ridge
price minimum_nights,-0.0019736532787577015,Best_Ridge
price minimum_nights,-0.0019736532787577015,Best_Ridge
price number_of_reviews,0.008679625872876892,Best_Ridge
price time_diff,-0.012850395793774885,Best_Ridge
price review_scores_rating,0.010236335222245816,Best_Ridge
minimum_nights^2,0.01322457228909236,Best_Ridge
minimum_nights minimum_nights,0.01322457228909236,Best_Ridge
minimum_nights number_of_reviews,0.0050225650954238065,Best_Ridge
minimum_nights time_diff,-0.011444420376762453,Best_Ridge
minimum_nights review_scores_rating,-0.0005147553122627255,Best_Ridge
minimum_nights^2,0.01322457228909236,Best_Ridge
minimum_nights number_of_reviews,0.0050225650954238065,Best_Ridge
minimum_nights time_diff,-0.011444420376762453,Best_Ridge
minimum_nights review_scores_rating,-0.0005147553122627255,Best_Ridge
number_of_reviews^2,-0.19341132774893563,Best_Ridge
number_of_reviews time_diff,-0.29109294743220915,Best_Ridge
number_of_reviews review_scores_rating,0.2518308730055513,Best_Ridge
time_diff^2,-0.006517539056881112,Best_Ridge
time_diff review_scores_rating,0.023617264286370173,Best_Ridge
review_scores_rating^2,-0.22678650222477884,Best_Ridge
10,0.0351461659595402,Best_Ridge
100,-0.008549441643643595,Best_Ridge
102,-0.002852872782695614,Best_Ridge
103,-0.0025524494146193597,Best_Ridge
104,0.0024428937927548308,Best_Ridge
105,-0.008625289401743253,Best_Ridge
106,-0.005112533608047683,Best_Ridge
107,0.006751234640452932,Best_Ridge
108,-0.0006765019926647497,Best_Ridge
109,-0.004518653088299337,Best_Ridge
11,0.00852411058857389,Best_Ridge
110,0.00800463813716936,Best_Ridge
111,-0.01960700345429358,Best_Ridge
112,0.010177627937675238,Best_Ridge
113,0.0006762010000295841,Best_Ridge
114,-0.009575605309068577,Best_Ridge
12,0.00013852903747554177,Best_Ridge
120,0.020069051686288683,Best_Ridge
124,-0.0012834400740390536,Best_Ridge
125,0.0006453933204495785,Best_Ridge
13,0.005142540664144834,Best_Ridge
130,-0.0036802236278220433,Best_Ridge
131,0.006321803592622731,Best_Ridge
132,0.003525181953888403,Best_Ridge
137,0.004665578196706312,Best_Ridge
139,0.0021884825253582654,Best_Ridge
14,0.006054780522959967,Best_Ridge
140,-0.0039046755698329337,Best_Ridge
141,0.010088759350731112,Best_Ridge
142,-0.006382756410857923,Best_Ridge
145,-0.002183963380871311,Best_Ridge
146,0.004668655742050031,Best_Ridge
147,-0.008334592741130567,Best_Ridge
148,0.007505043318841735,Best_Ridge
149,0.004402364378268203,Best_Ridge
15,0.006148777940374558,Best_Ridge
150,0.0014504425591037283,Best_Ridge
151,0.004926695730871442,Best_Ridge
152,0.00045274888568284244,Best_Ridge
153,0.004289578327623816,Best_Ridge
154,0.009775948091932546,Best_Ridge
155,-0.0027538058542628807,Best_Ridge
156,-0.0024128384197163234,Best_Ridge
157,0.0023313420273764684,Best_Ridge
159,-0.0018385365911160038,Best_Ridge
16,0.00875640158837272,Best_Ridge
161,-0.0004350736061233033,Best_Ridge
162,0.002404272167362594,Best_Ridge
165,0.0014982050200737754,Best_Ridge
166,-0.0011548331713500757,Best_Ridge
167,-0.006838592585219651,Best_Ridge
168,-0.0049096977319468965,Best_Ridge
17,0.0035213572920958,Best_Ridge
170,0.00891734536480349,Best_Ridge
171,0.0009015198379810964,Best_Ridge
173,-0.0016066613853122442,Best_Ridge
179,0.0025184766592246844,Best_Ridge
18,-0.010691064787055511,Best_Ridge
183,0.01286234840632039,Best_Ridge
19,0.007417199267808438,Best_Ridge
197,0.006884250471021738,Best_Ridge
20,-0.021015665263591582,Best_Ridge
204,0.0056708219772145275,Best_Ridge
209,0.0034039806705475116,Best_Ridge
21,0.003859083133819442,Best_Ridge
211,0.002572241356741779,Best_Ridge
212,-0.025062261014477786,Best_Ridge
213,-0.002515251871935474,Best_Ridge
214,0.0023202300612701183,Best_Ridge
215,0.0011111558102456405,Best_Ridge
216,0.003576755413215705,Best_Ridge
217,-0.007663966570237112,Best_Ridge
218,0.008888969766574512,Best_Ridge
219,-0.018626074662999537,Best_Ridge
22,-0.01174028043345023,Best_Ridge
220,-0.0062360962476427275,Best_Ridge
23,-0.024568618642304658,Best_Ridge
230,-0.004495427422713727,Best_Ridge
237,0.0018625940400214575,Best_Ridge
239,-0.007093011195460457,Best_Ridge
24,-0.008723439792744389,Best_Ridge
241,0.003821730333336817,Best_Ridge
244,0.007795348290625031,Best_Ridge
249,-0.006725732918509691,Best_Ridge
25,-0.010964436471356268,Best_Ridge
256,0.005368651744043516,Best_Ridge
26,-0.00960004697768365,Best_Ridge
265,-0.0027249241957748365,Best_Ridge
267,-0.000924964632484013,Best_Ridge
268,-0.003046218565782348,Best_Ridge
27,-0.021679620228147053,Best_Ridge
273,0.004242146141383593,Best_Ridge
276,0.0054014040327969885,Best_Ridge
28,-0.019308260793421295,Best_Ridge
281,-0.005687314068618502,Best_Ridge
29,0.005760700129286903,Best_Ridge
291,0.0008405737703731977,Best_Ridge
2in1,-0.016495933817850295,Best_Ridge
30,0.011856127712296978,Best_Ridge
300,0.0008271848171159885,Best_Ridge
302,-0.004154672442993763,Best_Ridge
31,0.01146991894163807,Best_Ridge
314,0.0039730084299454,Best_Ridge
32,-0.09881703186388427,Best_Ridge
322,-0.005914945113059697,Best_Ridge
323,-0.0010469348621891794,Best_Ridge
33,0.012208962212482365,Best_Ridge
333,9.961636636918662e-05,Best_Ridge
34,-0.020384508322957195,Best_Ridge
345,-0.0045396335943025685,Best_Ridge
35,-0.0033179599990112345,Best_Ridge
350,-0.0005387751053382848,Best_Ridge
353,-0.00720760000578587,Best_Ridge
358,-3.356532495901041e-05,Best_Ridge
36,0.010084830668511858,Best_Ridge
360,-0.011347953159727553,Best_Ridge
369,-0.003328193113385848,Best_Ridge
37,-0.011305568789444711,Best_Ridge
373,0.002895496371783846,Best_Ridge
38,-0.009664491170064439,Best_Ridge
380,-0.0010845932553079243,Best_Ridge
39,0.008073469140793469,Best_Ridge
391,-0.00937646323287912,Best_Ridge
392,0.00318957848654464,Best_Ridge
394,-0.0005873024782081841,Best_Ridge
395,0.004595235536679946,Best_Ridge
398,-0.007185646059114345,Best_Ridge
40,-0.0072583349258369834,Best_Ridge
40g,0.004669177350303524,Best_Ridge
41,0.003440880924256788,Best_Ridge
412,0.0018310216484425097,Best_Ridge
416,0.0008587158993525449,Best_Ridge
418,-0.005250509572409902,Best_Ridge
42,-0.034807029356749834,Best_Ridge
43,0.005878674734100204,Best_Ridge
44,-0.004077527813012257,Best_Ridge
447,0.001480050936197134,Best_Ridge
45,-0.0013596602833563414,Best_Ridge
453,0.009743924287792036,Best_Ridge
46,-0.007488821669361145,Best_Ridge
47,-0.016232618647416226,Best_Ridge
48,0.004047128340389136,Best_Ridge
49,-0.030024165741435065,Best_Ridge
495,-0.004174963781065686,Best_Ridge
50,-0.01197586207544816,Best_Ridge
51,-0.012751432534663378,Best_Ridge
514,-0.007719403694636984,Best_Ridge
52,-0.012936241007509586,Best_Ridge
53,0.00959035643977452,Best_Ridge
531,0.0027917909249632156,Best_Ridge
54,0.013153030033772712,Best_Ridge
55,0.007029616623270299,Best_Ridge
56,-0.0015677888382672998,Best_Ridge
57,0.0013083706852206143,Best_Ridge
58,0.020089697017439005,Best_Ridge
59,-0.018680739069500393,Best_Ridge
60,0.030297021809408683,Best_Ridge
61,-0.02591605604370505,Best_Ridge
62,-0.006280897664585002,Best_Ridge
63,0.008004365375334646,Best_Ridge
637,0.0010167989019352246,Best_Ridge
64,0.01321725324932308,Best_Ridge
65,0.022928376203212194,Best_Ridge
652,0.00023718831590391104,Best_Ridge
66,-0.006160140186159973,Best_Ridge
67,-0.006571221706411751,Best_Ridge
68,0.011637536652027105,Best_Ridge
69,0.020354149303224506,Best_Ridge
70,-0.01807544588371358,Best_Ridge
71,-0.005211040104763643,Best_Ridge
72,-0.003805617036841165,Best_Ridge
73,0.00024198846426344908,Best_Ridge
74,-0.009564283257980886,Best_Ridge
75,0.0007824783584501726,Best_Ridge
76,0.017921457581935342,Best_Ridge
77,0.015855577025330487,Best_Ridge
78,0.009454786760335312,Best_Ridge
79,0.00426933145690572,Best_Ridge
80,0.009340073095668238,Best_Ridge
81,0.004191137605337582,Best_Ridge
82,-0.008177204648390486,Best_Ridge
86,0.00537220003088974,Best_Ridge
87,-0.0013494685571219074,Best_Ridge
88,0.0028415143187175856,Best_Ridge
89,0.003821500272001633,Best_Ridge
90,-0.001760037551773334,Best_Ridge
91,0.0034309364352601277,Best_Ridge
92,-0.0012035528663343748,Best_Ridge
93,-0.0014799506415022166,Best_Ridge
94,0.0007432878242315851,Best_Ridge
95,-0.0018104499934970563,Best_Ridge
96,-0.001020678338615458,Best_Ridge
97,0.00290616400470079,Best_Ridge
98,0.0007337261923573173,Best_Ridge
99,-0.0007587273999110723,Best_Ridge
ac,-0.02959642390371743,Best_Ridge
access,0.003673865566613566,Best_Ridge
acqua,0.001117176357762134,Best_Ridge
aeg,0.007253072348626066,Best_Ridge
aesop,0.005413627806412962,Best_Ridge
aga,0.0015613013072457186,Best_Ridge
ages,0.011584389024758755,Best_Ridge
aid,0.0189164688446707,Best_Ridge
air,0.0032260887677160836,Best_Ridge
airbnb,-0.0028571241180946052,Best_Ridge
airplay,-0.0031824570364218665,Best_Ridge
alarm,0.02694624888266786,Best_Ridge
alberto,-0.005636441326850535,Best_Ridge
alchemist,0.005895896301866168,Best_Ridge
alexa,0.002499756850956216,Best_Ridge
allowed,0.009677820528343716,Best_Ridge
aloe,-0.0018141876485475656,Best_Ridge
amazon,-0.0035718362074722673,Best_Ridge
american,-0.009479137767185477,Best_Ridge
amica,0.006181627169460615,Best_Ridge
anker,0.006112294222580491,Best_Ridge
anyday,0.0051681763200534594,Best_Ridge
apothecary,0.0008226307797243065,Best_Ridge
apple,-0.042781665312253664,Best_Ridge
area,0.06294122160545465,Best_Ridge
aromacure,-0.008202303634567315,Best_Ridge
aromatherapy,-0.003623420536872739,Best_Ridge
asop,-0.0011189385782440727,Best_Ridge
assisted,-0.0023186267815157404,Best_Ridge
associates,-0.003623420536872739,Best_Ridge
assorted,-0.01723149618801152,Best_Ridge
audio,0.017578103115383863,Best_Ridge
aussie,0.006768169563370066,Best_Ridge
aux,-0.014030015020193258,Best_Ridge
availability,-0.005958683411954143,Best_Ridge
available,0.0033901414351294253,Best_Ridge
aveda,-0.004678953984310543,Best_Ridge
aveeno,-0.010821241847159983,Best_Ridge
baby,0.0171725191906398,Best_Ridge
babysitter,-0.016989529097250537,Best_Ridge
backyard,-0.01901923047214857,Best_Ridge
badedas,-0.006977698732867581,Best_Ridge
baking,-0.01696147511071166,Best_Ridge
balcony,0.00031185670321481787,Best_Ridge
balsam,-0.00549224649370531,Best_Ridge
bang,-0.013563257510330403,Best_Ridge
bar,0.002532475250857074,Best_Ridge
barbecue,-0.03074759184651988,Best_Ridge
basic,-0.00010203173277277314,Best_Ridge
basics,0.05994529766343523,Best_Ridge
bath,-0.00539455847390674,Best_Ridge
bathroom,0.0858603631856021,Best_Ridge
bathtub,0.04219675270511669,Best_Ridge
baylis,-0.011897971861527128,Best_Ridge
bbq,0.0003144252643683106,Best_Ridge
beach,0.08910688184171213,Best_Ridge
beachfront,0.0034494743734510636,Best_Ridge
beats,0.0002725954923117866,Best_Ridge
beauty,-0.00039721592702428494,Best_Ridge
bed,0.03893391457762321,Best_Ridge
bedroom,0.058734195797255834,Best_Ridge
bee,0.015043737989902467,Best_Ridge
beko,-0.020837959763593383,Best_Ridge
belle,-0.000640671228867751,Best_Ridge
belling,-0.016299306629243202,Best_Ridge
bertazzoni,-0.003301793164825175,Best_Ridge
best,0.006205166240835527,Best_Ridge
bidet,0.018000298813534914,Best_Ridge
bikes,-0.02443302981553048,Best_Ridge
bio,0.006837451684825622,Best_Ridge
bioaromatique,0.006837451684825622,Best_Ridge
bioderma,0.0029998190925290746,Best_Ridge
blankets,-0.019019625519716987,Best_Ridge
blue,-0.0038952516903625694,Best_Ridge
bluetooth,-0.0022918063017004484,Best_Ridge
board,-0.0013560345158623562,Best_Ridge
boat,0.011301358191635979,Best_Ridge
body,0.016218400675282102,Best_Ridge
bodyshop,0.0062748771831391496,Best_Ridge
books,-0.0234799940246609,Best_Ridge
boom,-0.004283333300021386,Best_Ridge
booster,0.001240028213737199,Best_Ridge
boots,-0.0052107445499342125,Best_Ridge
bosch,0.013183231468500348,Best_Ridge
bosche,0.006240517169952802,Best_Ridge
bose,-0.040927414709379585,Best_Ridge
bosh,0.02481618842985853,Best_Ridge
botanical,-0.013683201799109703,Best_Ridge
botanique,-0.0009719206549317792,Best_Ridge
bottle,-0.006983235031049102,Best_Ridge
boutique,-0.0290436835134648,Best_Ridge
bowers,-0.0060494435121788105,Best_Ridge
box,0.005716977448741968,Best_Ridge
bramley,-0.007084254370307725,Best_Ridge
brand,-0.032190364691752925,Best_Ridge
branded,-0.016362157126954706,Best_Ridge
brands,-0.033405744215205715,Best_Ridge
braun,0.00039942662498345077,Best_Ridge
bread,0.007930139425151616,Best_Ridge
breakfast,-0.04249117602246693,Best_Ridge
britainnia,-0.000773707412350362,Best_Ridge
britannia,-0.005616615679642036,Best_Ridge
brittania,0.006024052828705456,Best_Ridge
bronners,-0.015556447622873148,Best_Ridge
brown,-0.008132738017613621,Best_Ridge
building,-0.019782934518846895,Best_Ridge
built,-0.003764090157965969,Best_Ridge
bulbs,0.0017765178425463992,Best_Ridge
burner,-0.005918894998427607,Best_Ridge
bush,0.017724971253514965,Best_Ridge
buy,-0.010454640109352006,Best_Ridge
bvlgari,0.001314656439642928,Best_Ridge
byron,0.0048550575630409805,Best_Ridge
cable,-0.05445987203454876,Best_Ridge
cambridge,-0.0045529186634722775,Best_Ridge
cameras,0.022080348798462778,Best_Ridge
candy,0.002964862943061026,Best_Ridge
carbon,0.0008167032439713291,Best_Ridge
caroline,0.01529959371684049,Best_Ridge
carport,-0.006459912690637949,Best_Ridge
cd,0.0017631555584346054,Best_Ridge
ceiling,0.025561854578204805,Best_Ridge
central,0.2821556007212304,Best_Ridge
ceramic,-0.013846763598959106,Best_Ridge
chair,-0.015318696063532778,Best_Ridge
changes,0.002353837376876543,Best_Ridge
changing,-0.04580658264899517,Best_Ridge
charger,0.020461089626074257,Best_Ridge
check,0.023094557195083527,Best_Ridge
checkout,-0.05511662099625596,Best_Ridge
children,-0.014054133611154,Best_Ridge
choice,-0.00012257484699000184,Best_Ridge
choose,0.01161472630581943,Best_Ridge
chromecast,0.011910459894015318,Best_Ridge
cien,0.02271522085534669,Best_Ridge
citrus,0.005259384874020473,Best_Ridge
clamp,-0.002040718926194721,Best_Ridge
classic,-0.0064725651727780015,Best_Ridge
cleaning,0.02455282130846861,Best_Ridge
closet,-0.11861577948523765,Best_Ridge
clothing,0.05652547723059739,Best_Ridge
coconut,-0.004703529700625346,Best_Ridge
coffee,-0.02264309455690542,Best_Ridge
cole,-0.015265455649619133,Best_Ridge
collection,-0.0073111599134517815,Best_Ridge
com,0.006837451684825622,Best_Ridge
combi,-0.0030430682177906496,Best_Ridge
combination,-0.006473154545426248,Best_Ridge
comforts,0.09396447028759171,Best_Ridge
compactor,0.00724678735096355,Best_Ridge
company,-0.013884358620737693,Best_Ridge
compartment,0.0010550292324821601,Best_Ridge
conditioner,-0.014189057575055604,Best_Ridge
conditioning,0.006967723492416787,Best_Ridge
connection,-0.0036839431719249563,Best_Ridge
console,-0.018828130163771956,Best_Ridge
convertible,-0.03143223362006705,Best_Ridge
cooker,-0.0029243309258934055,Best_Ridge
cooking,0.051317201273646564,Best_Ridge
corner,-0.013227874131318465,Best_Ridge
counter,-0.0005992326706207555,Best_Ridge
cover,-0.0016742345235785986,Best_Ridge
covers,-0.010940268621813886,Best_Ridge
cowshed,-0.0062093384002919055,Best_Ridge
crib,-0.026865915756890194,Best_Ridge
cruelty,-0.01221834252548298,Best_Ridge
daewoo,-0.007311728708394892,Best_Ridge
darkening,0.00253798129318212,Best_Ridge
dedicated,0.08873994061905953,Best_Ridge
deluxe,-0.013196402176166414,Best_Ridge
denon,-0.012415350516314658,Best_Ridge
designer,0.0020526249100223143,Best_Ridge
di,0.001117176357762134,Best_Ridge
dietrich,0.0032836296911792667,Best_Ridge
different,-0.00620022162681313,Best_Ridge
differet,0.004672703592429498,Best_Ridge
digital,-0.009138269849766841,Best_Ridge
dining,0.02509288565440222,Best_Ridge
dinnerware,0.009425860413496122,Best_Ridge
dishes,0.06719856579035985,Best_Ridge
dishwasher,-0.028087775946429916,Best_Ridge
dispenser,0.0016930263205507902,Best_Ridge
door,-0.026806782073187974,Best_Ridge
dot,0.006290972344162017,Best_Ridge
double,-0.016531474648791684,Best_Ridge
dove,0.026688895254703852,Best_Ridge
dr,-0.014543913530670449,Best_Ridge
dresser,-0.05225995315807716,Best_Ridge
driveway,-0.022829620629321434,Best_Ridge
dropoff,-0.015061267729716363,Best_Ridge
drug,-0.002608455162929834,Best_Ridge
dryer,-0.024661120356037788,Best_Ridge
drying,-0.044148482564853826,Best_Ridge
ductless,0.04413622693022131,Best_Ridge
dvd,0.0028143712862263998,Best_Ridge
ears,-0.0019205895305837524,Best_Ridge
earth,0.005568289019556159,Best_Ridge
echo,-0.0012912490346207884,Best_Ridge
eco,-0.017847057699701244,Best_Ridge
ecological,-0.013399770557788711,Best_Ridge
eden,-0.01328004404225259,Best_Ridge
edifier,-0.004539481550320915,Best_Ridge
electric,0.072182143522136,Best_Ridge
electrolux,-0.008831771561912375,Best_Ridge
elemis,0.022285805191672944,Best_Ridge
elevator,-0.0373062149588533,Best_Ridge
elseve,-0.0027137400534408707,Best_Ridge
elvive,-0.008566746579840336,Best_Ridge
emme,0.000575108574852227,Best_Ridge
en,0.014937951340711972,Best_Ridge
end,-0.006531889040823981,Best_Ridge
english,-0.0016318495595053638,Best_Ridge
entrance,-0.014517874590325908,Best_Ridge
essences,0.019631119559194773,Best_Ridge
essentials,-0.26824298784392914,Best_Ridge
ethernet,-0.0036839431719249563,Best_Ridge
ev,0.020461089626074257,Best_Ridge
expensive,0.011320762776241697,Best_Ridge
extinguisher,0.002430626934456335,Best_Ridge
extra,-0.013435467890638783,Best_Ridge
faith,0.002410617412478457,Best_Ridge
falcon,0.014402484980400851,Best_Ridge
family,-0.01854709581520425,Best_Ridge
fan,0.012638667487869395,Best_Ridge
fancy,0.0019580961816542714,Best_Ridge
fans,-0.040823016924000026,Best_Ridge
farm,-0.0028571241180946052,Best_Ridge
fast,0.039638325174322205,Best_Ridge
fenced,-0.05423146510450408,Best_Ridge
fi,0.003091895875258436,Best_Ridge
fiils,-0.030353261318934732,Best_Ridge
fine,-0.01718346497607562,Best_Ridge
fireplace,-0.020144901711887812,Best_Ridge
fischer,-0.009380904210649457,Best_Ridge
fisher,0.00473082474398239,Best_Ridge
fitted,0.004672703592429498,Best_Ridge
folding,-0.03143223362006705,Best_Ridge
forever,0.0009461585346310555,Best_Ridge
fragrance,-0.0015488615673322978,Best_Ridge
free,0.030508602679115683,Best_Ridge
freezer,0.05633124434888956,Best_Ridge
french,-0.004522194098115145,Best_Ridge
frezee,0.0016509403100785588,Best_Ridge
fridge,0.017688423546301475,Best_Ridge
fridgemaster,0.004478825069687372,Best_Ridge
fridges,-0.0023419356834278276,Best_Ridge
frieda,-0.004460766688962898,Best_Ridge
friendly,-0.015988072861885298,Best_Ridge
fryer,-0.003741634724701505,Best_Ridge
furniture,-0.06831478143127184,Best_Ridge
gaggenau,-0.015721139365711033,Best_Ridge
game,-0.018828130163771956,Best_Ridge
games,-0.0013560345158623562,Best_Ridge
garage,-0.003170728928572457,Best_Ridge
garden,0.02058063635083183,Best_Ridge
gardens,-0.0007969534432191068,Best_Ridge
garnier,0.02201077955912021,Best_Ridge
gas,0.02851641705334004,Best_Ridge
gates,-0.01311764643009343,Best_Ridge
gel,0.01778073185548658,Best_Ridge
general,0.0005393924622657722,Best_Ridge
generic,-0.02339862904161745,Best_Ridge
geneva,0.0034679402249855598,Best_Ridge
geranium,0.016098278298079215,Best_Ridge
german,-0.0005834623211959828,Best_Ridge
gilchrist,-0.06295443280821487,Best_Ridge
ginger,-0.0028571241180946052,Best_Ridge
glass,-0.021757809769769466,Best_Ridge
glasses,-0.04365162857581791,Best_Ridge
gluten,-0.0028571241180946052,Best_Ridge
good,-0.02405215234514265,Best_Ridge
google,0.011343630477833063,Best_Ridge
gorenje,-0.0028411794920195194,Best_Ridge
grapefruit,0.003408899011643017,Best_Ridge
greets,-0.0007303475358689022,Best_Ridge
grill,-0.003960921088449743,Best_Ridge
grown,0.005895896301866168,Best_Ridge
guards,0.003943874638659846,Best_Ridge
guest,-0.001361048390531444,Best_Ridge
